curve_num,model,n,n_unique_time,dynamic_range,rss,aic,bic,params,Species,Temp,Medium,PopBio_units
105,cubic,13,13,12726.99770608412,33977423.76558203,200.0913474697625,202.35114489960864,"3089.22,9.41865,0.00251559,-2.39414e-06",Tetraselmis tetrahele,25,ESAW,N
105,logistic,13,13,12726.99770608412,34117065.0691724,198.1446657198137,199.83951379219832,"15888.5,0.00268258,490.829",Tetraselmis tetrahele,25,ESAW,N
105,gompertz,13,13,12726.99770608412,34162671.08203126,198.16203187524286,199.85687994762748,"19503.5,0.00143161,410.985",Tetraselmis tetrahele,25,ESAW,N
106,quadratic,13,13,12806.62583540087,40474217.49672389,200.3659427694017,202.06079084178631,"3088.7,16.7389,-0.00817535",Tetraselmis tetrahele,25,ESAW,N
106,cubic,13,13,12806.62583540087,39960233.592258826,202.19979799893565,204.4595954287818,"3499.14,11.3758,0.00504284,-8.49338e-06",Tetraselmis tetrahele,25,ESAW,N
106,logistic,13,13,12806.62583540087,41963502.12748439,200.8356987723211,202.53054684470573,"12488.2,0.00382341,223.449",Tetraselmis tetrahele,25,ESAW,N
106,gompertz,13,13,12806.62583540087,41677328.71107235,200.74674057109235,202.44158864347696,"12840.5,0.00281912,97.2686",Tetraselmis tetrahele,25,ESAW,N
107,quadratic,15,14,13426.580385316822,23716252.116507098,220.1043136995176,222.22846430282422,"964.599,30.2394,-0.0196145",Tetraselmis tetrahele,25,ESAW,N
107,cubic,15,14,13426.580385316822,20945890.569406442,220.24104244676772,223.07324325117656,"1916.34,18.0259,0.00992426,-1.88022e-05",Tetraselmis tetrahele,25,ESAW,N
107,logistic,15,14,13426.580385316822,29499492.79130188,223.37750139817257,225.5016520014792,"12590.5,0.00704879,225.849",Tetraselmis tetrahele,25,ESAW,N
107,gompertz,15,14,13426.580385316822,30908541.03629203,224.07739367270008,226.2015442760067,"12783.2,0.00500642,139.861",Tetraselmis tetrahele,25,ESAW,N
108,quadratic,12,12,14042.8177372843,37600900.599615,185.49158292483233,186.94630287419633,"3061.29,25.0178,-0.0164587",Tetraselmis tetrahele,25,ESAW,N
108,cubic,12,12,14042.8177372843,36863125.28361491,187.25378773721158,189.1934143363636,"2607.56,31.2009,-0.0319295,1.00494e-05",Tetraselmis tetrahele,25,ESAW,N
108,logistic,12,12,14042.8177372843,40692105.743576676,186.43965623684954,187.89437618621355,"12147.1,0.00751764,127.642",Tetraselmis tetrahele,25,ESAW,N
108,gompertz,12,12,14042.8177372843,38279586.581142984,185.70624809804474,187.16096804740874,"12187.2,0.00619883,63.4568",Tetraselmis tetrahele,25,ESAW,N
109,quadratic,11,11,4954.91848526109,8526764.244620057,155.1690776008393,156.36276341923443,"148.07,8.47783,-0.00581074",Tetraselmis tetrahele,32,ESAW,N
109,cubic,11,11,4954.91848526109,6377880.138944153,153.97496166755306,155.56654275874655,"998.774,-4.91423,0.0340597,-3.0879e-05",Tetraselmis tetrahele,32,ESAW,N
109,logistic,11,11,4954.91848526109,7713547.573914552,154.06652842557233,155.26021424396745,"3365.17,0.00930786,259.332",Tetraselmis tetrahele,32,ESAW,N
109,gompertz,11,11,4954.91848526109,8189746.868280411,154.72548102653306,155.91916684492818,"3427.33,0.00650827,197.34",Tetraselmis tetrahele,32,ESAW,N
110,quadratic,11,11,5517.828620033862,21367127.274386045,165.27415809245184,166.46784391084697,"395.341,6.08027,-0.00186284",Tetraselmis tetrahele,32,ESAW,N
110,cubic,11,11,5517.828620033862,21307555.351324465,167.24344706947468,168.83502816066817,"533.803,3.87111,0.00474667,-5.13328e-06",Tetraselmis tetrahele,32,ESAW,N
110,logistic,11,11,5517.828620033862,14904337.033277446,161.31194285003969,162.5056286684348,"3607.17,0.349137,255.919",Tetraselmis tetrahele,32,ESAW,N
110,gompertz,11,11,5517.828620033862,14904337.03182806,161.31194284896998,162.5056286673651,"3607.17,0.333422,251.259",Tetraselmis tetrahele,32,ESAW,N
111,quadratic,11,11,6648.331977217279,16212835.299407942,162.2376036774404,163.43128949583553,"-248.551,12.7624,-0.00851306",Tetraselmis tetrahele,32,ESAW,N
111,cubic,11,11,6648.331977217279,13033322.446287196,161.83637090982086,163.42795200101435,"776.835,-3.45663,0.0398924,-3.75461e-05",Tetraselmis tetrahele,32,ESAW,N
111,logistic,11,11,6648.331977217279,13134032.156060973,159.9210422336229,161.11472805201802,"4272.73,0.0465646,251.249",Tetraselmis tetrahele,32,ESAW,N
111,gompertz,11,11,6648.331977217279,13250753.023768606,160.01836634762373,161.21205216601885,"4357.63,0.0184252,229.045",Tetraselmis tetrahele,32,ESAW,N
112,quadratic,12,12,4836.951426440126,9453067.4600011,168.92331835143602,170.37803830080003,"-12.3731,7.74833,-0.00282083",Tetraselmis tetrahele,32,ESAW,N
112,cubic,12,12,4836.951426440126,8602880.949924769,169.79241259418015,171.73203919333216,"516.045,0.91018,0.0141182,-1.09548e-05",Tetraselmis tetrahele,32,ESAW,N
112,logistic,12,12,4836.951426440126,5757344.7539197,162.97296355653305,164.42768350589705,"4058.97,0.0492628,300.3",Tetraselmis tetrahele,32,ESAW,N
112,gompertz,12,12,4836.951426440126,5720355.462995418,162.89561826620937,164.35033821557337,"4076.89,0.0274964,283.308",Tetraselmis tetrahele,32,ESAW,N
113,quadratic,12,12,6408.669108669065,18631829.041085597,177.0657031819516,178.5204231313156,"-2.14266,8.68517,-0.0044979",Tetraselmis tetrahele,32,ESAW,N
113,cubic,12,12,6408.669108669065,14205280.27461875,175.81061184787467,177.75023844702667,"1210.45,-6.99071,0.0342792,-2.50507e-05",Tetraselmis tetrahele,32,ESAW,N
113,logistic,12,12,6408.669108669065,14864713.499479484,174.3551290913332,175.8098490406972,"4176.81,0.0140261,354.846",Tetraselmis tetrahele,32,ESAW,N
113,gompertz,12,12,6408.669108669065,15296513.222243598,174.69874579958255,176.15346574894656,"4138.88,0.0132975,320.3",Tetraselmis tetrahele,32,ESAW,N
114,quadratic,9,9,822.1354552506992,12239.248472230916,70.93660719765788,71.52828092966654,"276.591,-2.9329,0.00679222",Staphylococcus spp.,2,Raw Chicken Breast,CFU
114,cubic,9,9,822.1354552506992,2861.045831098209,59.85546141359563,60.64435972294051,"-26.1801,0.800294,-0.00604942,1.29024e-05",Staphylococcus spp.,2,Raw Chicken Breast,CFU
114,logistic,9,9,822.1354552506992,19.4617013938872,12.941015333213745,13.532689065222403,"957.218,0.0225019,485.977",Staphylococcus spp.,2,Raw Chicken Breast,CFU
114,gompertz,9,9,822.1354552506992,337.66163990254284,38.623377762322,39.21505149433066,"1441.85,0.00878534,500.634",Staphylococcus spp.,2,Raw Chicken Breast,CFU
115,quadratic,8,8,299.9606930886938,3153.003802383889,53.813354590575706,54.05167921561521,"-11.2525,-0.0836635,0.0011001",Staphylococcus spp.,4,Raw Chicken Breast,CFU
115,cubic,8,8,299.9606930886938,1060.764587111703,47.09842955203364,47.41619571875299,"82.1585,-1.39724,0.00575859,-4.67016e-06",Staphylococcus spp.,4,Raw Chicken Breast,CFU
115,logistic,8,8,299.9606930886938,995.0893142396865,44.58712763604205,44.82545226108155,"311.128,0.0158808,409.64",Staphylococcus spp.,4,Raw Chicken Breast,CFU
115,gompertz,8,8,299.9606930886938,502.8777567932075,39.12724456511707,39.36556919015658,"344.484,0.0091586,380.385",Staphylococcus spp.,4,Raw Chicken Breast,CFU
116,quadratic,14,14,1490.5291705273933,585764.7604966802,154.98262716048225,156.89979914932803,"-50.1423,-0.6947,0.0185141",Staphylococcus spp.,7,Raw Chicken Breast,CFU
116,cubic,14,14,1490.5291705273933,405255.69291230623,151.82502620900462,154.38125552746564,"152.917,-9.69711,0.0898988,-0.000146155",Staphylococcus spp.,7,Raw Chicken Breast,CFU
116,logistic,14,14,1490.5291705273933,111813.54535551538,131.79742923685046,133.71460122569624,"1375.41,0.0745059,211.444",Staphylococcus spp.,7,Raw Chicken Breast,CFU
116,gompertz,14,14,1490.5291705273933,127259.67167088165,133.60898650053974,135.52615848938552,"1358.24,0.0791512,206.008",Staphylococcus spp.,7,Raw Chicken Breast,CFU
117,quadratic,11,11,1665.03646135478,227852.01770939757,115.32412017211311,116.51780599050822,"53.9536,-6.15209,0.0784714",Staphylococcus spp.,10,Raw Chicken Breast,CFU
117,cubic,11,11,1665.03646135478,153219.22188520528,112.95902697328653,114.55060806448,"349.519,-21.2521,0.256269,-0.000567242",Staphylococcus spp.,10,Raw Chicken Breast,CFU
117,logistic,11,11,1665.03646135478,27269.27857271934,91.97182822483423,93.16551404322934,"1738.72,0.0614398,140.572",Staphylococcus spp.,10,Raw Chicken Breast,CFU
117,gompertz,11,11,1665.03646135478,24324.50680620639,90.71478794755507,91.90847376595018,"1840.53,0.0373724,130.032",Staphylococcus spp.,10,Raw Chicken Breast,CFU
118,quadratic,9,9,1149.5680760953505,15674.342567933669,73.16300261261127,73.75467634461992,"319.722,-15.7834,0.18813",Staphylococcus spp.,15,Raw Chicken Breast,CFU
118,cubic,9,9,1149.5680760953505,9541.278928314392,70.69542413923404,71.48432244857891,"-33.9614,2.88287,-0.0979677,0.00131791",Staphylococcus spp.,15,Raw Chicken Breast,CFU
118,logistic,9,9,1149.5680760953505,12618.713904843662,71.21140479854245,71.8030785305511,"2278.76,0.0561672,118.817",Staphylococcus spp.,15,Raw Chicken Breast,CFU
118,gompertz,9,9,1149.5680760953505,16419.676340415885,73.58109984756248,74.17277357957114,"3006.61,0.0241007,118.817",Staphylococcus spp.,15,Raw Chicken Breast,CFU
119,quadratic,9,9,919.2124846267888,22068.46090127648,76.24212164106751,76.83379537307617,"146.64,-21.1818,0.642089",Staphylococcus spp.,20,Raw Chicken Breast,CFU
119,cubic,9,9,919.2124846267888,21973.675650681682,78.20338289498446,78.99228120432933,"127.218,-18.3251,0.535305,0.001132",Staphylococcus spp.,20,Raw Chicken Breast,CFU
119,logistic,9,9,919.2124846267888,4312.736211806817,61.54892930630107,62.14060303830973,"1039.9,0.201205,44.8612",Staphylococcus spp.,20,Raw Chicken Breast,CFU
119,gompertz,9,9,919.2124846267888,9827.719866364765,68.96163887045452,69.5533126024632,"1344.43,0.0904177,44.2834",Staphylococcus spp.,20,Raw Chicken Breast,CFU
120,quadratic,10,10,662.5867826960574,13307.419765210812,77.9349194274375,78.84267470641964,"120.479,-1.61911,0.0042666",Staphylococcus spp.,2,Salted Chicken Breast,CFU
120,cubic,10,10,662.5867826960574,1051.2451594050626,54.551455136737715,55.7617955087139,"-27.1149,0.710953,-0.00474392,9.58559e-06",Staphylococcus spp.,2,Salted Chicken Breast,CFU
120,logistic,10,10,662.5867826960574,238.59009502224984,37.721619029088814,38.62937430807095,"880.786,0.0177436,518.412",Staphylococcus spp.,2,Salted Chicken Breast,CFU
120,gompertz,10,10,662.5867826960574,687.5097488838971,48.304909166409026,49.21266444539116,"1803.93,0.00585231,581.468",Staphylococcus spp.,2,Salted Chicken Breast,CFU
121,quadratic,6,6,457.89136802676717,27646.670849154812,56.613006763126975,55.98828517081114,"-190.997,0.97718,0.00039567",Staphylococcus spp.,4,Salted Chicken Breast,CFU
121,cubic,6,6,457.89136802676717,7480.788113653736,50.77000375386879,49.93704163078101,"1013.55,-11.9688,0.0417938,-4.04555e-05",Staphylococcus spp.,4,Salted Chicken Breast,CFU
121,logistic,6,6,457.89136802676717,7431.635733677058,48.73045078100854,48.105729188692706,"419.721,0.0318847,363.174",Staphylococcus spp.,4,Salted Chicken Breast,CFU
121,gompertz,6,6,457.89136802676717,9714.010679922863,50.33739031867915,49.71266872636331,"425.394,0.0202672,338.138",Staphylococcus spp.,4,Salted Chicken Breast,CFU
122,quadratic,13,13,1599.26165033606,359561.48799033137,138.95998458056226,140.65483265294688,"110.938,-4.01567,0.0252648",Staphylococcus spp.,7,Salted Chicken Breast,CFU
122,cubic,13,13,1599.26165033606,340437.6451734875,140.24949274025488,142.50929017010102,"276.349,-8.42596,0.0544382,-5.38696e-05",Staphylococcus spp.,7,Salted Chicken Breast,CFU
122,logistic,13,13,1599.26165033606,102498.20439471812,122.64446562398902,124.33931369637364,"1439.38,0.0517289,247.813",Staphylococcus spp.,7,Salted Chicken Breast,CFU
122,gompertz,13,13,1599.26165033606,131421.3657144319,125.8757899939538,127.57063806633842,"1477.13,0.0356554,236.697",Staphylococcus spp.,7,Salted Chicken Breast,CFU
123,quadratic,13,13,1952.6507594108,693484.3149771121,147.49894906975587,149.19379714214048,"-52.0336,-1.74528,0.054663",Staphylococcus spp.,10,Salted Chicken Breast,CFU
123,cubic,13,13,1952.6507594108,406941.3541891642,142.5691750478335,144.82897247767966,"463.596,-27.3843,0.349271,-0.000913224",Staphylococcus spp.,10,Salted Chicken Breast,CFU
123,logistic,13,13,1952.6507594108,193633.8587360961,130.9140746260857,132.6089226984703,"1658.98,0.0724024,132.861",Staphylococcus spp.,10,Salted Chicken Breast,CFU
123,gompertz,13,13,1952.6507594108,226400.16751833225,132.9464301010271,134.6412781734117,"1704.58,0.0477791,124.254",Staphylococcus spp.,10,Salted Chicken Breast,CFU
124,quadratic,12,12,2220.4244555369473,644760.3194266586,136.7007273497066,138.1554472990706,"167.092,-16.0129,0.283739",Staphylococcus spp.,15,Salted Chicken Breast,CFU
124,cubic,12,12,2220.4244555369473,587354.0652638058,137.58171733766244,139.52134393681445,"438.556,-36.1377,0.651561,-0.00185209",Staphylococcus spp.,15,Salted Chicken Breast,CFU
124,logistic,12,12,2220.4244555369473,11365.5485421603,88.24122421502493,89.69594416438893,"2233.69,0.152466,88.989",Staphylococcus spp.,15,Salted Chicken Breast,CFU
124,gompertz,12,12,2220.4244555369473,40378.19721912399,103.45366314829806,104.90838309766207,"2309.83,0.0989074,84.7895",Staphylococcus spp.,15,Salted Chicken Breast,CFU
125,quadratic,9,9,2527.1717743614754,622331.2377970947,106.29602870360148,106.88770243561014,"671.783,-74.7763,1.58767",Staphylococcus spp.,20,Salted Chicken Breast,CFU
125,cubic,9,9,2527.1717743614754,150362.12262260722,95.51219513461086,96.30109344395574,"-560.003,96.2485,-4.32044,0.0574409",Staphylococcus spp.,20,Salted Chicken Breast,CFU
125,logistic,9,9,2527.1717743614754,52973.2513408616,84.12286016504822,84.71453389705688,"4986.68,0.196984,61.5147",Staphylococcus spp.,20,Salted Chicken Breast,CFU
125,gompertz,9,9,2527.1717743614754,123976.59736562001,91.77561166664952,92.36728539865818,"6702.22,0.0879143,61.5147",Staphylococcus spp.,20,Salted Chicken Breast,CFU
126,quadratic,10,10,25.43820981247282,188.45651095357127,35.36282176154477,36.27057704052691,"-9.51032,0.0986096,-7.82955e-05",Staphylococcus spp.,2,Cooked Chicken Breast,CFU
126,cubic,10,10,25.43820981247282,94.88039870109255,30.5003204440814,31.710660816057583,"2.18714,-0.0707968,0.00051567,-5.6896e-07",Staphylococcus spp.,2,Cooked Chicken Breast,CFU
126,logistic,10,10,25.43820981247282,52.23545428592604,22.531763722218273,23.43951900120041,"21.3339,0.0335066,279.227",Staphylococcus spp.,2,Cooked Chicken Breast,CFU
126,gompertz,10,10,25.43820981247282,55.857270465456104,23.202146024812045,24.10990130379418,"21.4123,0.0243041,260.684",Staphylococcus spp.,2,Cooked Chicken Breast,CFU
127,quadratic,7,7,294.36837239795176,16431.51308262395,60.32732305286391,60.16505350002985,"-331.246,2.19735,-0.00203179",Staphylococcus spp.,4,Cooked Chicken Breast,CFU
127,cubic,7,7,294.36837239795176,8194.451669212609,57.457117006337384,57.24075760255864,"219.341,-3.31745,0.014068,-1.41951e-05",Staphylococcus spp.,4,Cooked Chicken Breast,CFU
127,logistic,7,7,294.36837239795176,2091.972355156601,45.89966723042925,45.73739767759519,"262.586,0.238615,307.872",Staphylococcus spp.,4,Cooked Chicken Breast,CFU
127,gompertz,7,7,294.36837239795176,2091.972305423298,45.899667064015425,45.73739751118136,"262.586,0.235678,305.098",Staphylococcus spp.,4,Cooked Chicken Breast,CFU
128,quadratic,13,13,434.85810663228716,4626.506436376463,82.3699034205165,84.06475149290111,"66.4443,-1.49181,0.00627936",Staphylococcus spp.,7,Cooked Chicken Breast,CFU
128,cubic,13,13,434.85810663228716,1173.4918920407451,66.53626673172913,68.79606416157527,"5.20067,0.0501782,-0.00287999,1.50356e-05",Staphylococcus spp.,7,Cooked Chicken Breast,CFU
128,logistic,13,13,434.85810663228716,1735.0854991437586,69.62021396575838,71.31506203814298,"629.227,0.02213,345.911",Staphylococcus spp.,7,Cooked Chicken Breast,CFU
128,gompertz,13,13,434.85810663228716,1086.8225066722234,63.538834976958185,65.2336830493428,"1168.66,0.00799465,381.082",Staphylococcus spp.,7,Cooked Chicken Breast,CFU
129,quadratic,12,12,553.9146248404218,6622.334688388119,81.75955930717039,83.2142792565344,"60.9478,-2.36715,0.0226325",Staphylococcus spp.,10,Cooked Chicken Breast,CFU
129,cubic,12,12,553.9146248404218,4858.913917591959,80.0439628206326,81.98358941978461,"-19.1078,0.739432,-0.00928158,9.32063e-05",Staphylococcus spp.,10,Cooked Chicken Breast,CFU
129,logistic,12,12,553.9146248404218,5410.227166327464,79.33367653499978,80.78839648436379,"1106.49,0.0281247,205.802",Staphylococcus spp.,10,Cooked Chicken Breast,CFU
129,gompertz,12,12,553.9146248404218,7210.669238996442,82.78092476551245,84.23564471487646,"1445.93,0.011721,205.802",Staphylococcus spp.,10,Cooked Chicken Breast,CFU
130,quadratic,11,11,1746.5997368005294,41964.00679150264,96.71339503483573,97.90708085323084,"328.643,-18.7273,0.244834",Staphylococcus spp.,15,Cooked Chicken Breast,CFU
130,cubic,11,11,1746.5997368005294,41956.60107402633,98.71145360722879,100.30303469842227,"336.287,-19.1638,0.251711,-3.16686e-05",Staphylococcus spp.,15,Cooked Chicken Breast,CFU
130,logistic,11,11,1746.5997368005294,17583.95244646336,87.14531369425109,88.3389995126462,"2118.8,0.0736786,103.383",Staphylococcus spp.,15,Cooked Chicken Breast,CFU
130,gompertz,11,11,1746.5997368005294,19561.53998813619,88.31767939110189,89.511365209497,"2933.83,0.0321593,103.853",Staphylococcus spp.,15,Cooked Chicken Breast,CFU
131,quadratic,9,9,2197.475518863995,218383.66418988834,96.87105730548453,97.46273103749319,"572.817,-65.8382,1.46183",Staphylococcus spp.,20,Cooked Chicken Breast,CFU
131,cubic,9,9,2197.475518863995,34127.09241867025,82.16560042612373,82.9544987354686,"-234.378,45.0302,-2.34763,0.0369249",Staphylococcus spp.,20,Cooked Chicken Breast,CFU
131,logistic,9,9,2197.475518863995,6683.071719291384,65.49097579546697,66.08264952747562,"2819.4,0.202621,55.1324",Staphylococcus spp.,20,Cooked Chicken Breast,CFU
131,gompertz,9,9,2197.475518863995,17741.17323343187,74.27776930131998,74.86944303332864,"5019.63,0.0726923,58.6884",Staphylococcus spp.,20,Cooked Chicken Breast,CFU
132,quadratic,11,11,515.0088498633851,47107.81172332411,97.985287321975,99.1789731403701,"-132.375,1.21511,-0.000317179",Pseudomonas spp.,2,Raw Chicken Breast,CFU
132,cubic,11,11,515.0088498633851,7394.214152997364,79.6161361229226,81.20771721411609,"101.955,-2.33896,0.0126025,-1.27983e-05",Pseudomonas spp.,2,Raw Chicken Breast,CFU
132,logistic,11,11,515.0088498633851,9957.961525735804,80.89055629816781,82.08424211656292,"469.991,0.0196273,328.347",Pseudomonas spp.,2,Raw Chicken Breast,CFU
132,gompertz,11,11,515.0088498633851,11451.322854399083,82.42761788910454,83.62130370749965,"478.929,0.0129026,294.149",Pseudomonas spp.,2,Raw Chicken Breast,CFU
133,quadratic,7,7,1393.3990919918508,171338.79411897232,76.73841584946983,76.57614629663577,"-206.113,1.34839,0.00350426",Pseudomonas spp.,4,Raw Chicken Breast,CFU
133,cubic,7,7,1393.3990919918508,63696.10578868551,71.81177989914416,71.5954204953654,"571.398,-10.8724,0.0523949,-5.5538e-05",Pseudomonas spp.,4,Raw Chicken Breast,CFU
133,logistic,7,7,1393.3990919918508,53442.89861273744,68.58321228734444,68.42094273451038,"1353.37,0.0208905,337.044",Pseudomonas spp.,4,Raw Chicken Breast,CFU
133,gompertz,7,7,1393.3990919918508,71300.63673581104,70.6012527137826,70.43898316094854,"1444.5,0.0121383,308.52",Pseudomonas spp.,4,Raw Chicken Breast,CFU
134,quadratic,10,10,654.2388484708506,139432.12548278083,101.42748113163897,102.3352364106211,"-280.278,2.01408,0.00200657",Pseudomonas spp.,7,Raw Chicken Breast,CFU
134,cubic,10,10,654.2388484708506,62952.23667285907,95.47546476790194,96.68580513987813,"1978.87,-35.9805,0.196068,-0.000306971",Pseudomonas spp.,7,Raw Chicken Breast,CFU
134,logistic,10,10,654.2388484708506,72974.83268076622,94.95284809896127,95.8606033779434,"549.419,0.0538771,227.38",Pseudomonas spp.,7,Raw Chicken Breast,CFU
134,gompertz,10,10,654.2388484708506,79579.31141879283,95.81924338257718,96.72699866155932,"552.279,0.0393113,215.369",Pseudomonas spp.,7,Raw Chicken Breast,CFU
135,quadratic,13,13,1916.3080190083015,460972.1963614622,142.18986746453515,143.88471553691977,"-10.0809,-3.19113,0.0654877",Pseudomonas spp.,10,Raw Chicken Breast,CFU
